objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237657401340723426,127.472475488916,37.2347334315863,18.51071,17.41928,17.03358,16.71666,16.63313,2777,301,3,140,931254501678016512,GALAXY,0.05842526,827,52312,492,,0,0,0
1237657190910263490,11.5876570138501,-0.144984659344632,19.83037,18.85312,18.36406,18.0695,18.05647,2728,301,3,490,1683240201331173376,GALAXY,0.1163086,1495,52944,72,,0,0,0
1237657190373327480,11.4457094240513,-0.433455760590252,22.21964,22.17721,20.14524,19.39737,19.05644,2728,301,2,489,1683238552063731712,GALAXY,0.4627889,1495,52944,66,,0,0,0
1237657189836390540,11.250085652259,-1.0237068297484,19.80845,18.44878,17.6414,17.19598,16.97329,2728,301,1,488,1683243224988149760,GALAXY,0.104691,1495,52944,83,,0,0,0
1237657189836390516,11.2004664852851,-0.976597214721581,19.45742,18.28045,17.78797,17.40452,17.26065,2728,301,1,488,1683244599377684480,GALAXY,0.0681624,1495,52944,88,,0,0,0
1237657189836390512,11.1808412265542,-0.949072531131124,20.19975,19.03571,18.47975,18.09699,17.95138,2728,301,1,488,1683242950110242816,GALAXY,0.1062083,1495,52944,82,,0,0,0
1237657118946558236,126.698277847365,37.6266458994616,19.45035,17.9722,17.20079,16.78223,16.50831,2711,301,5,139,931239383393134592,GALAXY,0.0811598,827,52312,437,,0,0,0
1237657118946558210,126.743253646626,37.5577812160558,19.48113,17.57024,16.63932,16.14545,15.75372,2711,301,5,139,931236634614065152,GALAXY,0.06468052,827,52312,427,,0,0,0
1237657118409687347,127.109691261539,37.3151513042277,19.60009,17.65577,16.76074,16.32863,15.97971,2711,301,4,139,931253677044295680,GALAXY,0.05762719,827,52312,489,,0,0,0
1237656971301355765,11.469100563914,-0.581610677773472,19.9469,18.76565,18.37854,18.10422,18.03332,2677,301,2,52,1683239651575359488,GALAXY,0.0803263,1495,52944,70,,0,0,0
1237656971301290175,11.245951889099,-0.625454027860622,20.16683,19.34453,19.05706,18.76738,18.80065,2677,301,2,51,1683250646691637248,GALAXY,0.110655,1495,52944,110,,0,0,0
1237655177079095551,129.44672648227,-1.37440851523842,18.73425,17.72364,17.43107,17.32597,17.31801,2259,301,4,57,14101958055710447616,GALAXY,0,12525,58932,224,,0,0,0
1237654029789888822,167.3461310277,2.19986694253145,19.83746,18.44229,17.74459,17.33924,17.18438,1992,301,3,117,573130646289934336,GALAXY,0.1403002,509,52374,173,,0,0,0
1237654029789888654,167.38702550201,2.26106540664357,18.38568,16.58942,15.72422,15.29755,14.97629,1992,301,3,117,573130096534120448,GALAXY,0.0855354,509,52374,171,,0,0,0
1237654029789888579,167.445861099025,2.18968657522688,18.63225,17.13281,16.41698,16.01124,15.74896,1992,301,3,117,573131196045748224,GALAXY,0.0846258,509,52374,175,,0,0,0
1237654029789823285,167.185379879397,2.176478419603,19.58234,18.36009,17.73979,17.3871,17.22798,1992,301,3,116,573137793115514880,GALAXY,0.08599116,509,52374,199,,0,0,0
1237654029789823183,167.307500462759,2.20698470633167,20.79173,19.04835,17.7958,17.30338,16.91769,1992,301,3,116,573131745801562112,GALAXY,0.1876501,509,52374,177,,0,0,0
1237654029789823160,167.271595261944,2.21578850750265,19.73643,17.93599,17.05782,16.64346,16.32286,1992,301,3,116,573132570435282944,GALAXY,0.1100699,509,52374,180,,0,0,0
1237654029789823094,167.207757420976,2.18601950851292,20.81459,18.68948,17.384,16.88467,16.51451,1992,301,3,116,573136693603887104,GALAXY,0.2016544,509,52374,195,,0,0,0
1237654029253214471,167.835381842378,1.85926157752134,20.23281,19.55665,18.6889,18.19993,17.83494,1992,301,2,120,573116077760866304,GALAXY,0.2534282,509,52374,120,,0,0,0
1237654029253149208,167.709505484664,1.79597711895278,24.88055,21.69857,20.74447,20.53318,19.92394,1992,301,2,119,573113603859703808,GALAXY,0.5923882,509,52374,111,,0,0,0
1237654029253148878,167.686888153043,1.77732351028979,26.61525,18.85244,17.50558,16.89768,16.44778,1992,301,2,119,573111404836448256,GALAXY,0.1843974,509,52374,103,,0,0,0
1237654029253148817,167.690403942803,1.95603890040625,20.53766,18.36312,17.20927,16.7451,16.39257,1992,301,2,119,573112779225982976,GALAXY,0.1573373,509,52374,108,,0,0,0
1237654029253148807,167.678775792701,1.80664629761868,20.72207,18.7163,17.45934,16.92216,16.60945,1992,301,2,119,573112229470169088,GALAXY,0.1861389,509,52374,106,,0,0,0
1237654029253148797,167.664388835554,1.91166822880262,18.97496,17.17341,16.38291,16.02707,15.7479,1992,301,2,119,573113054103889920,GALAXY,0.0753652,509,52374,109,,0,0,0
1237654029253083285,167.608869673877,1.80864003640518,19.08117,17.60231,16.81363,16.3816,16.07,1992,301,2,118,573125423609702400,GALAXY,0.1037019,509,52374,154,,0,0,0
1237654029253083218,167.539566132069,1.80071947959391,19.13606,18.30126,17.80223,17.35219,17.24517,1992,301,2,118,573122399952726016,GALAXY,0.1010961,509,52374,143,,0,0,0
1237654029253083206,167.530142735257,1.78379492525614,19.82718,18.17712,17.27747,16.8156,16.48033,1992,301,2,118,573123224586446848,GALAXY,0.1312305,509,52374,146,,0,0,0
1237654029253083203,167.527838290476,1.93388481853695,19.66164,19.01084,18.68864,18.45187,18.49594,1992,301,2,118,573122125074819072,GALAXY,0.1836888,509,52374,142,,0,0,0
1237654029253083197,167.518898897094,1.76093913756192,19.5833,17.69297,16.7473,16.29176,15.94828,1992,301,2,118,573124049220167680,GALAXY,0.1009836,509,52374,149,,0,0,0
1237654029253018284,167.432023197757,1.76654690671131,23.28965,21.20947,19.5046,18.70722,18.17922,1992,301,2,117,573128997022492672,GALAXY,0.4549415,509,52374,167,,0,0,0
1237654029253017807,167.425539322631,1.9070854489935,20.51556,18.64188,17.57076,17.02431,16.60805,1992,301,2,117,573129271900399616,GALAXY,0.1043795,509,52374,168,,0,0,0
1237654029253017768,167.465037477835,1.95533527570304,19.70075,18.02669,17.0996,16.64293,16.28878,1992,301,2,117,573125148731795456,GALAXY,0.1101428,509,52374,153,,0,0,0
1237657856071827493,175.609575173562,51.5979983532692,15.6831,14.16618,13.57738,13.2544,13.24423,2883,301,2,162,992002520052164608,GALAXY,0.003268541,881,52368,308,,0,0,0
1237657855535218970,176.567610773564,51.2449078370964,22.58955,20.04327,18.36441,17.79712,17.41625,2883,301,1,166,991997572249839616,GALAXY,0.3084117,881,52368,290,,0,0,0
1237657855535218845,176.514924824336,51.2927064115405,19.28305,17.2445,16.17859,15.75163,15.40575,2883,301,1,166,991995922982397952,GALAXY,0.129008,881,52368,284,,0,0,0
1237657855535153332,176.372316465689,51.2792800071986,20.51524,18.65304,17.57332,17.12236,16.72909,2883,301,1,165,991998396883560448,GALAXY,0.126351,881,52368,293,,0,0,0
1237657855535153312,176.368461377457,51.1478943058436,20.5164,18.47919,17.42288,16.97079,16.58765,2883,301,1,165,991999496395188224,GALAXY,0.13116,881,52368,297,,0,0,0
1237657855535153293,176.295723178665,51.2861357880242,20.04078,17.94415,16.91218,16.4926,16.1178,2883,301,1,165,991997847127746560,GALAXY,0.1292644,881,52368,291,,0,0,0
1237657855535153269,176.249992431852,51.2414694503786,20.5648,18.45661,17.45629,17.01954,16.68438,2883,301,1,165,991996197860304896,GALAXY,0.130274,881,52368,285,,0,0,0
1237657855535153178,176.229058322259,51.3288176583822,20.5937,18.49536,17.44806,17.02614,16.68875,2883,301,1,165,991999771273095168,GALAXY,0.1304363,881,52368,298,,0,0,0
1237657855535087824,176.226885977018,51.2659119159952,19.35797,18.47669,18.00442,17.78333,17.77013,2883,301,1,164,991995373226584064,GALAXY,0.2358427,881,52368,282,,0,0,0
1237657855535087800,176.193304203929,51.1865527721217,18.84491,17.75874,17.42992,17.17264,17.09777,2883,301,1,164,991995098348677120,GALAXY,0.06049973,881,52368,281,,0,0,0
1237657855535087786,176.154346013014,51.2099245372533,19.83587,17.80652,16.77966,16.32812,15.99929,2883,301,1,164,991997297371932672,GALAXY,0.1327568,881,52368,289,,0,0,0
1237657855535087757,176.120677876348,51.1955308090759,19.7572,17.83764,16.97227,16.57455,16.2778,2883,301,1,164,991997022494025728,GALAXY,0.06074679,881,52368,288,,0,0,0
1237657629526851826,176.281027347752,52.1892184052783,20.24056,18.35526,17.27732,16.77916,16.42492,2830,301,4,384,991993174203328512,GALAXY,0.1324177,881,52368,274,,0,0,0
1237657629526786267,175.909172850694,52.1749301894329,19.65675,18.2528,17.61104,17.27033,17.02771,2830,301,4,383,992000595906816000,GALAXY,0.1449825,881,52368,301,,0,0,0
1237657628989784126,175.402728001616,51.8626730622932,17.87197,16.41555,15.83975,15.5705,15.34945,2830,301,3,381,992002245174257664,GALAXY,0.03914897,881,52368,307,,0,0,0
1237657628453306478,176.937680448755,51.5885124246241,19.19662,17.65507,16.81086,16.39829,16.10019,2830,301,2,387,991992624447514624,GALAXY,0.130513,881,52368,272,,0,0,0
1237657628453241023,176.874132211099,51.5055986931612,20.46842,18.54835,17.4858,17.07347,16.70573,2830,301,2,386,991989875668445184,GALAXY,0.1303059,881,52368,262,,0,0,0
1237657628453175365,176.528518662176,51.5353641289525,19.23765,18.03673,17.49728,17.18305,17.00595,2830,301,2,385,991992349569607680,GALAXY,0.09598328,881,52368,271,,0,0,0
1237657628453044475,176.036841435748,51.4442914647077,22.91425,21.59727,19.87257,18.88265,18.51044,2830,301,2,383,992000046151002112,GALAXY,0.5021835,881,52368,299,,0,0,0
1237657628452978936,175.951272542273,51.4122287095991,19.96083,18.0324,16.99928,16.57657,16.21236,2830,301,2,382,991998671761467392,GALAXY,0.12527,881,52368,294,,0,0,0
1237657628452978895,175.928040152423,51.3271820868631,18.9823,17.40158,16.71631,16.36751,16.12315,2830,301,2,382,991996472738211840,GALAXY,0.1463461,881,52368,286,,0,0,0
1237657628452978862,175.868322678523,51.34518361261,19.75344,17.73911,16.64034,16.18461,15.84792,2830,301,2,382,991996747616118784,GALAXY,0.1332455,881,52368,287,,0,0,0
1237657628452978853,175.851783349434,51.4080245572999,19.75209,18.01108,16.98548,16.53317,16.20993,2830,301,2,382,992000321028909056,GALAXY,0.1323006,881,52368,300,,0,0,0
1237657628452978820,175.800495221538,51.4103999496423,20.10239,17.87622,16.80507,16.37588,16.01685,2830,301,2,382,991995648104491008,GALAXY,0.1253437,881,52368,283,,0,0,0
1237657627916304583,176.593919958249,51.1192390230665,20.01921,18.34204,17.42416,16.99532,16.68009,2830,301,1,385,991999221517281280,GALAXY,0.07683625,881,52368,296,,0,0,0
1237655501885998144,253.182371824885,36.9320868507655,24.11082,22.24607,21.49069,21.53283,21.56038,2335,301,1,57,12069725479969773568,GALAXY,0.1778248,10720,58250,285,,0,0,0
1237655129305514024,253.278312293635,38.0471720538614,23.4158,22.25744,21.89729,21.27185,20.96744,2248,301,3,178,12069722456312797184,GALAXY,0.1489343,10720,58250,274,,0,0,0
1237650796220186902,146.608070512742,0.0476782383806453,20.33416,18.83941,18.03528,17.60975,17.31521,1239,301,4,175,299520463770511360,GALAXY,0.09212417,266,51630,113,,0,0,0
1237650796220186869,146.630700167371,0.0709745309293799,20.99059,18.94007,17.64229,17.06895,16.60637,1239,301,4,175,299520188892604416,GALAXY,0.1258571,266,51630,112,,0,0,0
1237650795683381502,146.751729166939,-0.408402771411109,17.80526,16.60975,16.01056,15.66046,15.39482,1239,301,3,176,299519089380976640,GALAXY,0.03580831,266,51630,108,,0,0,0
1237650795683381498,146.7479565895,-0.268305342340758,21.04757,19.08253,17.8758,17.35328,16.92887,1239,301,3,176,299521288404232192,GALAXY,0.1302224,266,51630,116,,0,0,0
1237650795683381472,146.737131268316,-0.25220191232164,20.35199,18.08472,16.86494,16.35438,15.94261,1239,301,3,176,299522113037953024,GALAXY,0.130504,266,51630,119,,0,0,0
1237650795683381426,146.69571686309,-0.286946747770551,19.538,17.462,16.32395,15.82749,15.42751,1239,301,3,176,299519364258883584,GALAXY,0.1209667,266,51630,109,,0,0,0
1237650795683381380,146.643586145582,-0.33135213312075,19.93658,17.88651,16.6158,16.06496,15.61186,1239,301,3,176,299519639136790528,GALAXY,0.1302495,266,51630,110,,0,0,0
1237650795683315926,146.57564304791,-0.291267687390401,19.79264,18.21547,17.19625,16.69143,16.34668,1239,301,3,175,299517440113534976,GALAXY,0.1264097,266,51630,102,,0,0,0
1237650795683315881,146.606344335483,-0.213222211059799,20.41315,19.02841,18.12821,17.65074,17.2992,1239,301,3,175,299520738648418304,GALAXY,0.1206172,266,51630,114,,0,0,0
1237650795683250403,146.490547788866,-0.369330521197757,19.20322,17.6678,16.74933,16.26662,15.93743,1239,301,3,174,299518814503069696,GALAXY,0.1231987,266,51630,107,,0,0,0
1237650795146248407,146.192626119796,-0.688416609337323,17.34118,16.1396,15.77967,15.6476,15.71479,1239,301,2,172,299516615479814144,GALAXY,0.004080323,266,51630,99,,0,0,0
1237650795146248369,146.135558007023,-0.682184639025534,20.9428,18.83879,17.42058,16.89688,16.53188,1239,301,2,172,299516065724000256,GALAXY,0.2038409,266,51630,97,,0,0,0
1237650795146182725,146.007800533516,-0.642274468361087,16.65063,15.84151,15.95444,16.67046,16.59802,1239,301,2,171,299516890357721088,GALAXY,0.0047763,266,51630,100,,0,0,0
1237671992949014978,203.546919340965,8.35441093706151,22.7466,20.71349,18.99084,18.32667,17.88172,6174,301,6,45,2028953885804095488,GALAXY,0.4017744,1802,53885,299,,0,0,0
1237648722834227385,163.72448111458,1.05082444244182,20.52166,18.60682,17.73197,17.33134,17.05378,756,301,6,320,310893266973255680,GALAXY,0.07678256,276,51909,527,,0,0,0
1237648722834227236,163.706571931332,1.16309170622207,20.76155,18.7307,17.63022,17.1765,16.8494,756,301,6,320,310896290630232064,GALAXY,0.1572948,276,51909,538,,0,0,0
1237648722834162463,163.608262686088,1.16009650042337,24.07606,23.42181,22.13659,21.07804,20.66076,756,301,6,319,310895740874418176,GALAXY,0.9858965,276,51909,536,,0,0,0
1237648722834161863,163.642858060182,1.23493569071564,20.23916,18.47012,17.51342,17.06845,16.75603,756,301,6,319,310894916240697344,GALAXY,0.1035984,276,51909,533,,0,0,0
1237648722834161856,163.633506326011,1.25001712499721,20.69914,18.84146,17.73568,17.25563,16.94762,756,301,6,319,310896015752325120,GALAXY,0.1548575,276,51909,537,,0,0,0
1237648722834161838,163.617377829559,1.0701519959373,20.15544,18.22926,17.34657,16.91601,16.6083,756,301,6,319,310894091606976512,GALAXY,0.06811443,276,51909,530,,0,0,0
1237648722834161773,163.571391301407,1.06125864024064,20.65579,18.84908,17.63207,17.17468,16.79839,756,301,6,319,310892167461627904,GALAXY,0.1547082,276,51909,523,,0,0,0
1237648722834096285,163.482814964269,1.24461830849436,19.48459,18.33867,17.81548,17.47611,17.34914,756,301,6,318,310895191118604288,GALAXY,0.104038,276,51909,534,,0,0,0
1237648722834096176,163.464520027513,1.23235923021009,18.64678,17.78568,17.40429,17.06831,17.03278,756,301,6,318,310871551618607104,GALAXY,0.1335472,276,51909,448,,0,0,0
1237648722834030774,163.329714583519,1.05266820543564,18.37868,16.5014,16.02195,15.73096,15.58097,756,301,6,317,310869902351165440,GALAXY,0.03730441,276,51909,442,,0,0,0
1237648722834030698,163.219139243838,1.07984270171949,19.48174,18.62244,18.35791,18.0526,17.95066,756,301,6,317,310871001862793216,GALAXY,0.09075543,276,51909,446,,0,0,0
1237648722834030669,163.355250882506,1.14703603270324,22.00453,19.39138,17.86041,17.32337,16.96043,756,301,6,317,310870726984886272,GALAXY,0.2373314,276,51909,445,,0,0,0
1237648722833965080,163.11916634656,1.06144695734293,17.16364,15.98999,15.22586,14.88659,14.60326,756,301,6,316,310874025519769600,GALAXY,0.03902899,276,51909,457,,0,0,0
1237648721760616598,163.980370593536,0.305116363053795,20.09809,18.45505,17.58724,17.14724,16.84228,756,301,4,322,310899039409301504,GALAXY,0.07868871,276,51909,548,,0,0,0
1237648721760551046,163.91286110293,0.35417202817951,18.90475,17.69591,17.23648,16.90525,16.70729,756,301,4,321,310897939897673728,GALAXY,0.07145859,276,51909,544,,0,0,0
1237648721760551005,163.842883659988,0.415030896485425,20.37748,18.1755,17.06188,16.59731,16.22411,756,301,4,321,310898764531394560,GALAXY,0.1475309,276,51909,547,,0,0,0
1237648721760420058,163.644674111673,0.343648365323376,19.02806,17.58505,16.87262,16.44743,16.15225,756,301,4,319,310890793072093184,GALAXY,0.07665615,276,51909,518,,0,0,0
1237648721760420032,163.60870165559,0.335943571888452,18.85178,17.60312,17.09175,16.77393,16.53333,756,301,4,319,310886120147675136,GALAXY,0.0386696,276,51909,501,,0,0,0
1237648721760420006,163.573528998634,0.391233578906926,19.47022,18.16865,17.59293,17.2602,17.1214,756,301,4,319,310889693560465408,GALAXY,0.07989389,276,51909,514,,0,0,0
1237648721760419967,163.540354616173,0.409718765791859,18.78853,17.60207,17.15968,16.85664,16.72724,756,301,4,319,310891067950000128,GALAXY,0.0479777,276,51909,519,,0,0,0
1237648721760419955,163.534313468594,0.361024078287358,17.91135,16.4323,15.72861,15.33101,15.01491,756,301,4,319,310888868926744576,GALAXY,0.04774925,276,51909,511,,0,0,0
1237648721760354472,163.45350330197,0.341861445745299,20.11797,18.11176,17.1419,16.71218,16.3576,756,301,4,318,310885020636047360,GALAXY,0.09426036,276,51909,497,,0,0,0
1237648721760354412,163.36814983939,0.262220833420034,19.66286,18.29161,17.70245,17.39257,17.18473,756,301,4,318,310884470880233472,GALAXY,0.08309924,276,51909,495,,0,0,0
1237648721760289042,163.359067599991,0.404166343778104,21.9811,20.5656,18.74594,18.09421,17.61414,756,301,4,317,310883646246512640,GALAXY,0.3582934,276,51909,492,,0,0,0
1237648721760289003,163.342896641488,0.320244744019615,20.47222,18.59205,17.64522,17.23808,16.88243,756,301,4,317,310883921124419584,GALAXY,0.1074813,276,51909,493,,0,0,0
1237648721760288975,163.299455569155,0.264517481320425,20.16052,18.08984,17.00274,16.54006,16.15392,756,301,4,317,310884745758140416,GALAXY,0.1271792,276,51909,496,,0,0,0
1237648721760288929,163.246094279393,0.268470395359676,20.28509,18.40252,17.3639,16.86899,16.50039,756,301,4,317,310885570391861248,GALAXY,0.1260294,276,51909,499,,0,0,0
1237648721760288813,163.276665759981,0.264635056313492,19.64545,17.58724,16.49954,16.02708,15.62588,756,301,4,317,310881447223257088,GALAXY,0.1251915,276,51909,484,,0,0,0
1237648721760026777,162.738849764229,0.281126074730521,19.07809,17.57606,16.75495,16.34189,16.01859,756,301,4,313,310868802839537664,GALAXY,0.09485572,276,51909,438,,0,0,0
1237678617970475638,36.0528108710698,1.46912138242252,22.78375,21.6129,20.36024,19.6031,18.96663,7717,301,2,570,4802033838665783296,GALAXY,0.5401277,4265,55505,257,,0,0,0
1237678617970475571,36.0318086929298,1.38105271764426,24.40471,22.64525,21.02989,20.05002,19.55909,7717,301,2,570,4802031089886713856,GALAXY,0.5351609,4265,55505,247,,0,0,0
1237678617970475453,36.0021332220156,1.44050859571174,24.62518,21.44823,19.6586,18.9599,18.42401,7717,301,2,570,4802030815008806912,GALAXY,0.3928048,4265,55505,246,,0,0,0
1237678617970475205,35.9863671505241,1.44775790279028,22.42859,20.80283,19.0309,18.36978,17.89951,7717,301,2,570,4802051155973920768,GALAXY,0.3934182,4265,55505,320,,0,0,0
1237678617970410086,35.9067393400461,1.36296354209905,25.46931,22.50189,20.81864,19.79499,19.3515,7717,301,2,569,4802047032805316608,GALAXY,0.5491158,4265,55505,305,,0,0,0
1237678617970409979,35.8741693189393,1.31548092551778,26.36892,21.29565,19.43449,18.65858,18.20569,7717,301,2,569,4802047307683223552,GALAXY,0.4415231,4265,55505,306,,0,0,0
1237678617970409927,35.8636974174966,1.47739371879505,24.88229,22.17274,20.43827,19.31043,18.882,7717,301,2,569,4802046483049502720,GALAXY,0.5481811,4265,55505,303,,0,0,0
1237678617970344720,35.8005536467506,1.46446380927339,26.43829,22.80589,20.91514,19.72694,19.22429,7717,301,2,568,4802048682072758272,GALAXY,0.5499899,4265,55505,311,,0,0,0
